,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
990,gp:AOqpTOHiQQGPL5NJzFEyxhJe5W442XS9xUezgu1svQ9zEIWfCKnK-71K2IPAcvx9ZBTeAm-Rp-7H6nnE2uXDlw,Mavis Siaw,https://play-lh.googleusercontent.com/a/AATXAJw1PKtHVa5UrHgZZQSLByi7UOU1Puzkf3JFmAZF=mo,It doesn't seem to work,2,0,,2021-09-16 00:41:20,,
991,gp:AOqpTOEIZftCXgfx8lCQSG-CBDsMsGTM-dh31bbZ9OkH94zdm7JY0FATZmNQApS7ubaxAmrM2OGoJ2-jL2I2ng,Scott Bolger,https://play-lh.googleusercontent.com/a-/AOh14Gg4i-Sk7_lNnXLzR43CXEgxtAl0pRt4z5kRIVRpEg,Excellent app,5,0,76.51,2021-09-15 22:39:21,,
992,gp:AOqpTOHOURnsQDubRLiQwg8LfQYGb4YvWnE8W0S9GX4cQTaFxPLGeG63LdinIhnIU-MW_hM0r9esAVkGE3jjlA,Aileen Hume,https://play-lh.googleusercontent.com/a-/AOh14GjiZoC0oZNyjHRboi_5neK2NMy2QO500kyG3i3N7Q,"I use the app all the time to keep control of my finances; easy to use, everything I need, easy to navigate with helpful tips & advice as needed.",5,0,76.51,2021-09-15 17:14:33,,
993,gp:AOqpTOG2AKPrzB1_pgEBfXTSxoegVAKNdFuPFovLooB3MMk7ksAaZ40hsmh-iQ7AyQ0Enjvcdn75rVRbGj0EJg,Sandi McGill,https://play-lh.googleusercontent.com/a-/AOh14GjoKN1ezOxhcF6Z7YQLONEfZCDzRFnfFJfjWolP_g,Makes life so much easier,5,0,76.51,2021-09-15 15:14:37,,
994,gp:AOqpTOH4-b5onzSrzJCp30zn_wtBUUOjVkZaceV3_nYGZpUSTWMjE1Sv-7lAoZCqUz59lZzore01E77HAqYSNQ,John Bisset,https://play-lh.googleusercontent.com/a/AATXAJxcHd5eLcpXjXxyIBdjVq1CryALMtVoGbTDwUxW=mo,Very good and easy,5,0,76.51,2021-09-15 10:32:15,,
995,gp:AOqpTOGRWP87GQ9VK2N-MKwoUW6R3LS2lL3xAwFxeSLHh48g1wNbUWgvSKDCUpodI4GhlwoMb-x7xD1dL_NQgA,piscivore,https://play-lh.googleusercontent.com/a-/AOh14GgjWZNLGHeSMGA9n0kvVQUcm9onTsnGHouYoN2VRQ,Sometines does not load due to server issues.,4,1,76.51,2021-09-15 08:32:27,,
996,gp:AOqpTOGrs_jg4KNq0ango9wNgeerv3YLMATwiNIqSC0b9JXvsNp-FfUhvgUTPYjDhBXe-xuZxTAnhBJJ1qzISg,kevin boyd,https://play-lh.googleusercontent.com/a/AATXAJw2YlDlUKtnn7tOkodmtKtd8nQMiao6csf0HrQG=mo,Great so far,5,0,76.51,2021-09-14 21:57:29,,
997,gp:AOqpTOGd-ZE5LzzQMEVBKiJPcMAWjtLtKoaoLLOvXhi1jOqFCpJQ2aE_nfQ11s2xk_aygZ7mztyTOWOrGmArNQ,Fran Dunn,https://play-lh.googleusercontent.com/a/AATXAJwqLwUQ2vNFsQOnPsosXqJjx0VgdhtQvaPTGC49=mo,Ridiculous,1,0,,2021-09-14 20:22:46,,
998,gp:AOqpTOFy9I_HS89PKHrwy9XQsMhNqP2e5nKTn1A4Z3HCDDs4RmfOsTudxbliMzLXvQXiQjA88M-j_MZoO_WsFg,Chris Smith,https://play-lh.googleusercontent.com/a/AATXAJwL_aZ7nQBoQepAKPAN2bjT9csdB3-Pi7TsZllW=mo,Does what it says.,5,0,76.51,2021-09-14 17:56:21,,
999,gp:AOqpTOFSjyChDJ39qa9-Pehuiqa7iOkvukKnxeO1dNYCkxrtSTFLhb26JTicyb2N4qddjtuX1hk9PfmAfIuTkg,Lynn morris,https://play-lh.googleusercontent.com/a/AATXAJyImnxe8ea8sm-43WKLgq-98o0tRwkX7xw-LwUC=mo,Happy with bank of Scotland.,5,0,,2021-09-14 09:10:05,,
1000,gp:AOqpTOGjvT-v5FzTjkGYghDaC7_TX1TnjDc3tWLhfVEVYEBCjmpe2aN0BA-zq702tI9HkwOs1nHmMIU7hYcxMg,Richard Mckendrick,https://play-lh.googleusercontent.com/a/AATXAJwK5b2bStIdxnIIsXqlGdPREhcjrQEZeS-CzudD=mo,EXCELLENT SERVICE VERY EASY TO USE.,5,0,,2021-09-14 09:02:30,,
1001,gp:AOqpTOFPzWEVVpneabJhRjfvbUlw3ISyb8wiN7kMXKDy_I4e43HcMPSu-LLgXGg4jApW6Mls7gXl71J6sBULCg,KubiQ,https://play-lh.googleusercontent.com/a-/AOh14Gie7vXLQhJVoY3H9Ib2EBRqcafw4jKljSZ0oeMLYA,I can't login in this app Iv been putting the code correctly and it says (please try again later ). Iv did that 5 times and nothing happened.,1,0,76.51,2021-09-14 05:16:35,,
1002,gp:AOqpTOHaQyPiozdEOwM4KNuxFNNwO-rD_JyU_CkxaWYY50YufCinlo6cKeUvC40qAm92-2U-MbRLVBDUIotfmA,Tony Fitzpat,https://play-lh.googleusercontent.com/a/AATXAJzWGHJDzGeGDoufcUMIoglrebfIF2rqsGSo09GU=mo,Very good,4,0,,2021-09-14 03:16:26,,
1003,gp:AOqpTOECs1F86DYfUOg3yPDBU52Jl17C0BljLgMlPK9TCkeGo5_mhiApTGASI5QPHkBiqcqDkmzdSE8Hxh17ig,Larry Spence,https://play-lh.googleusercontent.com/a-/AOh14GhexHG3HrxmHxkXwnt5LWYd_N-cowSWM1v6a9Fa,It's a pleasure to use,5,0,76.51,2021-09-13 21:09:30,,
1004,gp:AOqpTOEtuN7iibhVJaIDh8wC79bWhPW3xfyUw7Mpz6pzjWmu7ULkxfCfJMxQzl8hK8ESOX39mAkgD3xVMUTSSA,Arifa Malik,https://play-lh.googleusercontent.com/a-/AOh14GgI0433Iqj9wk_-ZJAjsmOROYGbpQj7ItQy0u0_jg,Such a great app u can do all ur banking in seconds it's great!👍🏽,5,0,72.05,2021-09-13 19:40:56,,
1005,gp:AOqpTOGsT-E3MR7rFQqWS2cnTTyfMnNT2EzqE3YLIuEmYv5WLqcDcvMY4HswHHkwFgw9ZbKoIXG2DNRRH8U3RQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good,5,0,76.51,2021-09-13 17:07:43,,
1006,gp:AOqpTOE4zc6QMThh2gy_ElMUDUuE26oAnYdoZ43ucogtpp0t41a1ImADkoY7BpkTyaGdnv7D8Ji7vuOaKydr1Q,Mark Murphy,https://play-lh.googleusercontent.com/a/AATXAJwfOmWkJRsbKi9kvdubHl_7pbc6HA8Ek4wNM1wR=mo,Excellent,5,0,,2021-09-13 14:09:15,,
1007,gp:AOqpTOGdwd1RI9k0NUNKi7VRHwvp_ubTAiILQ6b7WRlYiuAAe6n_-L5wKfJBRqUH5HxYyw53eByFKTxM5hD6Dg,Alastair Fenwick,https://play-lh.googleusercontent.com/a/AATXAJyKNJHJKwTVyk0ZLs-RdVsnjjYosF7zBc0EJnwZ=mo,Simplicity in itself thanks for protecting my funds an A1 service.,5,0,,2021-09-13 10:55:07,,
1008,gp:AOqpTOGYpOwIMnZktP94yDyrxm-_OJWPSaxb6TZ2tH5u1yWjRD9a9zwXRZbxinNBrz68dkkKv6TRlELrgHMeXA,Barry Campbell,https://play-lh.googleusercontent.com/a/AATXAJyrxeRxAgpdLdz2f7VzCWj3htmAtyncBm7g8zLg=mo,It's all very quick and precise,5,0,,2021-09-12 21:10:10,,
1009,gp:AOqpTOHMF7oSj20wvJuU1jvDZcBCOntzLaAWSSeWAPmz8b0zKCsgCLpuMvfFJzf9cdchWcZOinYOD77Mb2U5TA,Lynne Maclellan,https://play-lh.googleusercontent.com/a/AATXAJw37tA-3qlNRaRN6wjnTTx5OYvoSUmq1HY2SVUb=mo,Easy instructions to follow and puts your mind at ease that your details are safe. I highly recommend it.,5,0,,2021-09-12 16:08:37,,
1010,gp:AOqpTOE5avA_kpDO4bsbA6bZLRrNCg8DtKm5xepM0A6xXB1shKn2hrAULFCqcFcrhqlFPNm4Csyi6rKQVh97kw,Richard Acomb,https://play-lh.googleusercontent.com/a/AATXAJxynbaMmQzSQUJ50SQoPOQJ01123DIeySTJi7v1=mo,Excellent banking app as you can do so much from viewing account balances to funds transfer between accounts to setting up direct debit and standing orders.,5,3,76.51,2021-09-12 15:40:45,,
1011,gp:AOqpTOENpwNi--gf4waXv4-wuwUU4HVgEOBGfZQ2eQkjtOWytr3HCf21rBbUQfA0ZzSeQi8igW_N9X29EQsw_w,DYAN Christie,https://play-lh.googleusercontent.com/a/AATXAJxEvsZWjWoeiLI0Cu0NVo01A1BdywA8RTh3Sfvn=mo,Clear an easy to use for an older person,5,0,,2021-09-12 08:44:49,,
1012,gp:AOqpTOH6tAnlH6jtS369Y2xE5AnFRBzatQGj-radgca5bLbxTQ6vHKGp1gE-bQXLMl3snIy6RatRvGIy8GlQPA,Manzoor Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GgDHRTUuTdekwSRV2YKdoBr5qj4JPmXL08TwegWyg,Great,5,0,,2021-09-11 23:32:12,,
1013,gp:AOqpTOErrJPLb9uylZRahgAyr-ogsvAySQ8peAbNnXAjs78nHhvMcpSMk6JOlU1jUNYAm63t3VNy8C6t6NV5CQ,Heather Paterson,https://play-lh.googleusercontent.com/a-/AOh14Ggk4g2bO3hA8YMwH6uwAl5dCZJrrNQ2JP9J1i0VI4k,Very simple and easy to use. Love the messaging feature when looking for assistance.,5,0,,2021-09-11 13:44:52,,
1014,gp:AOqpTOHMKF1hRjN0BkoMPJeAg8xZKSxCZNfW7bH05G3_9_fxZJCvTvgC-aAZY9jdsc4Co8iorWZvvHcM7cDb0A,kevin wilkie,https://play-lh.googleusercontent.com/a-/AOh14GgHO2ytsT6PFY3bvoVlEHQgCdjFWoF2MBBzMHClkw,I use this most days. Very handy.,5,0,,2021-09-11 11:37:58,,
1015,gp:AOqpTOEcCTDroFhNoq7m8TxTFtlQi6gkJTro1uufOKL2OLnE4qVzVQhUrbyOtFD0P5ckTytcbGJdpKMtbCoHQA,James Hay Brown,https://play-lh.googleusercontent.com/a/AATXAJxicY4tBYBf3Gu7NBTlLcXKA2Swqf3P1FqBwEVd=mo,"Very easy to use, no need to go to a branch everything can be done safely and securely, give it a go",5,3,76.50,2021-09-11 11:28:49,,
1016,gp:AOqpTOFXvNR-wGcp-W7tJYt_-ccV5uTcoGFvsw-tI4rG5WR0uN5Vm__PdEcM_WGW-LurdE76tSgYA7vN4bF-9A,Lynda McTavish,https://play-lh.googleusercontent.com/a/AATXAJz9rltWx65qpC6_xrWb5Vs4WrVxemvd3IwL7ymn=mo,Simple to us,5,0,,2021-09-11 08:02:02,,
1017,gp:AOqpTOEqa72ADzmKxUK1o-vV7WtCzohJA8IC7_Qn0Be-fJ8guKUAKWkqH9Iqy1xyDTNCWBAUNoEAPZfWXo6Jnw,Mark Alexander,https://play-lh.googleusercontent.com/a-/AOh14GjN1Q4KK2dfEfIUAVHDTUXR96LEEc0_LGmm3d7y5A,Amazing app. Be lost without it,5,0,76.50,2021-09-10 18:54:35,,
1018,gp:AOqpTOGGfJ08F54muobhPiGr1X6Ey3s_Dad2vMY2NcRgglMYyXqpAHbiQIBYUX7hMa_Rzykc-QfOH8KxKXRUzw,Robert Auld,https://play-lh.googleusercontent.com/a-/AOh14GiSkMPXoaRrrLyPLEsnVjE3BjEhJUoLE9v-jcQqxo4,Great app and so easy to use.,5,0,59.03,2021-09-10 15:05:05,,
1019,gp:AOqpTOFevCpcs7HBC21IxenIitRwqlpi0BfhjNi-y0SJ_2hdiatDex4XvbPyy1bp6Fver4UGHKSBe5d6dxRjEg,david cook,https://play-lh.googleusercontent.com/a/AATXAJw1ew_fHJGlAGZ74PNHVu7Zbh9M9U-a90blnWHO=mo,Never had any issues. No extraneous mouse clicks,5,0,,2021-09-10 11:46:27,,
1020,gp:AOqpTOFtYZccX6TTBcf7wFxHnO9112vMQX5yEpihM8YzNtDCC3Px_qJyTpv28hts-geSTAkyF3Bg7pVEK0gu8g,Alex Graham,https://play-lh.googleusercontent.com/a-/AOh14GgS6UCRDu4UhX02f9ICNy_gn5ts_jl-pmytUiSe,"Never had any problems with the app, Happy with it.",5,0,76.50,2021-09-10 10:16:36,,
1021,gp:AOqpTOFSjoKZN3rD2ktbGmfu2aRWCOJwD9W93DiPVkiim0MFaw_CyfqFXGYup6TN3mXrErad_i04mfSPFWFCZQ,Davy Boy,https://play-lh.googleusercontent.com/a/AATXAJygZcSQDlso_A5fHPqpUR_rNlsUxFMh434W6-XG=mo,Great app,5,0,,2021-09-09 23:16:42,,
1022,gp:AOqpTOFS--RElEBsPGHaZEa9DQ-PRvbyuVOekLO7j8-xQK9a6rYzYtvQFaYAeHKGc-cjww7WCmJQYYXp2gqYBQ,Jim King,https://play-lh.googleusercontent.com/a/AATXAJwMi7AB-WzJ0--2u8npO1zSs33L7bhCIUKW1aEZ=mo,Excellent,5,0,75.02,2021-09-09 17:43:53,,
1023,gp:AOqpTOFVctjEC-__WCxGTs5BzQ32fidIslh2HTmBQT6OaaQTRuvGJp5axK9ihJQSIdzbCXJIK0VvQZfZDkNl9A,Mel Matthews,https://play-lh.googleusercontent.com/a/AATXAJxFs3Mp49eEU4LC_gJ82jk21PyCvkfq55JYi1Ro=mo,Absolute rubbish,1,0,75.02,2021-09-09 16:55:34,,
1024,gp:AOqpTOE0UjrXJYK9Vuy-CxddgsjP8CKEuq7uRv2nHSWrPNAcCuioe5LfIyhtIlUIkvElpvmv22g7sD0sashNZw,Joyce Burns,https://play-lh.googleusercontent.com/a/AATXAJzHQ6-kk5-a-LiXLATG179Cd_v40RQmyxAAR7QM=mo,Always excellent and easy to use.v,5,0,75.02,2021-09-09 15:55:23,,
1025,gp:AOqpTOEk45JnkLZo10qkEqLSZtfCxJcCAnmq0ovuzKODQD6zOYWIsWza8Py9myS30fk9-ZDjb8Um2xC3QCe-CQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to use prompt delivery,5,0,,2021-09-09 12:37:13,,
1026,gp:AOqpTOG7PwOZSQl7EuPEwXNSHydEPOFIC_1m8q4KWPkkOV-pI_bzhBZlU0-VASCEuy4FexSQtuUAWORnE7SCWA,Scott Greig,https://play-lh.googleusercontent.com/a/AATXAJyNSpy8DLiiOgQE-iR-UHQgOh0CrXfg-eGKHe3-=mo,Easy to use,5,0,75.02,2021-09-09 12:32:58,,
1027,gp:AOqpTOEmo837CECQRPBh8Grjt2N4GeY46EyUo1hiwJ3MGtWC8zEGV9rQ_4Fq3sLvc81nEle8wXOQgNIbncZ7Dg,Hugh McCrone,https://play-lh.googleusercontent.com/a/AATXAJyzZzcyERWIhq6YIOS7Zit9OwNFEHvUU4IYIWnJ=mo,Straightforward!,4,0,75.02,2021-09-09 10:38:14,,
1028,gp:AOqpTOEGTPkX9VrrrGwcKO87OnY1hViBXNNv7ChKtzE1NAl1RdijUwENesCrsEbOFkcVter8ZsndAtB0lbrhVg,David Cannon,https://play-lh.googleusercontent.com/a-/AOh14GjdAclzpCgTm3JC5gnBr15H7Fwtgw_u3DKdg7h4gRs,"Great app, works well and has some really nice features. Just wish you could unlock the app with Face Unlock on the Pixel 4 like you can with Face ID on the iPhone, instead of putting in your memorable information each time. Add support for Face Unlock and I'll rate you 5 stars!",3,2,75.02,2021-09-08 23:25:51,,
1029,gp:AOqpTOE3N2u94A98f05bghCcwZjR0IA6WxrxCfEGqS722OGWXWG9ZiO_QckkZ02bQ6cgi8wbAxh-7PwORkWsBw,Ken Stewart,https://play-lh.googleusercontent.com/a/AATXAJySyYrH437N37gsXdFbNOS1TDsW3duCMb_o2aB_=mo,Seemless,5,0,75.02,2021-09-08 16:01:11,,
1030,gp:AOqpTOHFe8QV9g2gJpv1jRA17p1EJjtpcLGtNWPCzfI5S6gvQF4z4CLBaISC2NY9Od1HnnnZ0UdhnC_k87V-0g,Andrew Lyburn,https://play-lh.googleusercontent.com/a/AATXAJzBzdatjZtTjTjFxrqGxAlDnIyEOQQxdTuNdcW6=mo,Safe and straightforward,5,0,75.02,2021-09-08 15:30:38,,
1031,gp:AOqpTOEIjWQgQTXv_YtWWycSU4fcycOXo64bGW60Mz9feTA4gfTwRd0Eq98hzii3RKr05pc1Ldg8xEHb_yQLGg,Ian Garvock,https://play-lh.googleusercontent.com/a/AATXAJxl58Yt1gihswTEzVgEAdbggPJ4DPgn-YSk12w=mo,Very easy once I got the hang of it,5,0,70.02,2021-09-08 13:14:42,,
1032,gp:AOqpTOHrYmJ39jIksVAOprYyNaGTPj3rm-dU9Q0PVmw1bCQ9ZGpvgYowRPE3GcJHdl9B3x_42PQoo-nnFJehkg,Janette Ginnitty,https://play-lh.googleusercontent.com/a/AATXAJzIu9oUNNj_VGvMpdfJdhWVj4DS-HG0u3aOvf-n=mo,Hassle free,5,0,75.02,2021-09-08 11:50:18,,
1033,gp:AOqpTOGtuUXkUsCH9sl2tXjMxstFzUwxyjWgTln-jYY-O9kzKcFDBHG_F02-pgw21YELNooJM59KrH_CdC8McQ,simon liddell,https://play-lh.googleusercontent.com/a-/AOh14GioOB6dKC3Mki2oDsUTwtTGKe8k9EZFjyc8khhB,"Great app easy to use, very happy with it",5,0,75.02,2021-09-08 10:57:14,,
1034,gp:AOqpTOGxviE_xlVe3UmDaj2uwdC2_BuE5JgRZGuv3BYo0V2cG90_RW8XIRtvo0oI3PEv-gg2Sa3CBTM2YclfzQ,Katy Dougherty,https://play-lh.googleusercontent.com/a/AATXAJxDzCF7LJaXvlXDYF5L_xn6GVyyvE1dJpRWDqHo=mo,Very clear and easy to use thank you,4,0,75.02,2021-09-08 10:42:18,,
1035,gp:AOqpTOF1WJ-a2CJz8cxrd3Nmp9O7Mb5qzgwcrvRW9FI4sKNv3SMqB845LgqXQKua0k4S0tnXu9BlNJo-oXwGLA,Jonathan Caldwell,https://play-lh.googleusercontent.com/a/AATXAJzyA_WoYJM5x0gwUSYr4fGETL3A-V1ml-dHBz4d=mo,"Trying to pay bills today and all my payee's have disappeared. So no names, acc numbers or references.....nothing. Search doesn't show anything. I tried to log back in 5 mins later and it says technical issue please try later. THIS HAPPENS WAY TO OFTEN WITH THIS APP. So now I can't login or pay bills .......",1,3,75.02,2021-09-07 21:46:55,,
1036,gp:AOqpTOFqGDpVH_t4WLfMAnhb3SfH2s5gZjvYJN0LRdkQS_huos3BK6Ih7aqNae3t39VY_GLv7VEc6fn4ziZN5A,Willie Henderson,https://play-lh.googleusercontent.com/a-/AOh14Gi4Xs5mTeKKauEgo90ZNbJLYH18s9Hb_RwmNY-P,Good experience. Very easy to use which took all the pressure away.,4,0,75.02,2021-09-07 14:58:59,,
1037,gp:AOqpTOFWc68N-ZrbrS_K3fjjsAe2bLfwMxesqxDGhD14Sn2sN3dgK8JcpV3IivUiU9Y85GhPgjNQbK5ijU_B6w,Gordon Grant,https://play-lh.googleusercontent.com/a/AATXAJwSlJ3ThK3zcw0hBLiaNJbl0zT2IEP_jS7gcD8i=mo,OK once I got the hang of it,5,0,75.02,2021-09-07 13:47:31,,
1038,gp:AOqpTOHJxSNFb3PFSedcIEhMurBCFIRmrvqXRLRxnAABK2Qj0JGSe9XlNRFJg2Ynj3GT3J9LkrLdThjJRm98NQ,Linda Kilmurray,https://play-lh.googleusercontent.com/a-/AOh14Gg4IeUriR5zyNkv0HJiqduCTSDDW5TK58cywyRBrQ,"So easy to use ,thank you",5,0,75.02,2021-09-06 18:31:13,,
1039,gp:AOqpTOGDP1ZUMpq2uvUpBEdKAmNe5qJpoxuBAhBHmfjDtJy1kBtSna99Arir4xIwkfuh7vUKeDge7ksz8PbKBQ,Kay Bell,https://play-lh.googleusercontent.com/a/AATXAJxcahqTtjuyYx-kr2vTeu_b95PXrLw22E3ongVb=mo,Very quick and easy from my armchair!,5,0,75.02,2021-09-06 14:21:41,,
1040,gp:AOqpTOFKA621ZuCj_BW8Ac3ZnOdWDqDkU-f6oIJ15ypOEW2IwusUgIn-npLXrCdf-AM3jvJbC_Huzy7bddr_kw,temitope adekoya,https://play-lh.googleusercontent.com/a/AATXAJxI6GDUkuxQ2g86V9RqX1-N5fkCylWptxRZzB8s=mo,Nice banking system,5,0,75.02,2021-09-06 13:44:25,,
1041,gp:AOqpTOFHK5E373aQDz8A2qcc6nEfgWZ5Cza8aB3JCUR5D-w0Y7c59EzkoB6DJpbS0vYjgNObp1pZ88UNpn84tg,donald macleod,https://play-lh.googleusercontent.com/a/AATXAJwZByqPMpcwzM9mt_ONTH052E3uMgf3qXWkYu01=mo,Excellent app to keep on top of your finances,5,0,75.02,2021-09-06 12:38:28,,
1042,gp:AOqpTOEGcasIZWaqeM1YgWLOQxrHc0gHPZ_rQ7rI1b2dRN-ejV0ygl6c2FN4OQ_McJHFfq8l7sKgqDm23ziuBA,Geraldine Denholm,https://play-lh.googleusercontent.com/a/AATXAJzeHRZbc2vz98-6AoTPMqTBS-QyuthCbYv8LHUy=mo,This app is amazing love it,5,0,75.02,2021-09-06 10:07:53,,
1043,gp:AOqpTOH6s1f0kiRrUk5yND3tszpSTioBPKhK1faRig0qw4qa6MGktEwQcK2gbwh6NVzSJIM2DJkDJwZz5F1iCw,James Ayling,https://play-lh.googleusercontent.com/a/AATXAJwEc_LIyAZCNjNF5-d_pnLe8eNl4HmNBT6V1dXP=mo,V good,5,0,,2021-09-05 16:59:27,,
1044,gp:AOqpTOFxOdI-QrRqoCI9J57YwW46pAgJVvh_Gns3otWVQZKxhthAHDmElVeTMzw0MPURGUexsgXNqTHMVeqdUg,Kier Imrie,https://play-lh.googleusercontent.com/a/AATXAJyyQ6wCylo2kG4-I9Vp1q6yGmPABEZcTdMj5CH5=mo,Doesn't allow for root users,1,0,,2021-09-05 14:08:17,,
1045,gp:AOqpTOEU3mPnmlaiGl9ool0aTShPELj6WdzrZGTxvz2lrpxgCLA-w4f1EmcbWl4PtODtrVZGgh1D9yU_teKI1Q,Ali C,https://play-lh.googleusercontent.com/a/AATXAJw6vSS4OoAcCc-7gnfk51bRkRu1YNR0fJUB54jM=mo,"Won't work on my new phone. Uninstalled and reinstalled many times, still the same.",1,0,,2021-09-04 21:27:20,,
1046,gp:AOqpTOFkJdYGp2XGHCL-mvWKD7wUnzd28yqkWELI_nKO1bHuCICr1Ncyp-gf-iPpVYBSwECOlAx524ogWeqiwg,Elaine Robertson,https://play-lh.googleusercontent.com/a/AATXAJyFCbQIJ1BrN3LhwqQ0aGYSBZqpIB4zxubvaDSU=mo,Easy to use,5,0,75.02,2021-09-04 14:59:11,,
1047,gp:AOqpTOHXdqdPhfbUCWSD4DhsE5ZfD3oT4slLt-5nx0Wwcg_M0kffRyAQ0AxZ4QmTqCQpmM4_mbC4QQxryp3R9g,Stewart Williamson,https://play-lh.googleusercontent.com/a/AATXAJzcoTuao9_zm3QYxVOg5gtnBYBgzGkYsv_X2MIY=mo,Easy and good,5,0,75.02,2021-09-04 13:40:24,,
1048,gp:AOqpTOH3YRQXzweG38UVLWecXF23QMssDlgwMM1MoM0uQgZ5PkDpp3N3iIw_fr81PGqZxHJlKBzoZC3Nvnif6A,Behroze Savul,https://play-lh.googleusercontent.com/a-/AOh14GhGIhoG_nF8xPDQ7LiBEk2X6Dq3aqW-s3Kj1iuDdno,A very secure app with memorable information and fingerprint access. The bank accounts are clearly visible with traceability. The added features of letting the bank know I'm abroad via the mobile app help me,5,0,75.02,2021-09-04 11:39:30,,
1049,gp:AOqpTOFPDaNOcFRfKbzgZTiwJOaRY-lu4G6n4lFVPKblcc06rNMjAh6AP50HHPQw33n8pUe5HdWOC2LxOVsb1Q,Jacqueline Milligan,https://play-lh.googleusercontent.com/a/AATXAJzJJccsaXLs0FjX1sjcjEY9i9u3qYAwq3uS1nBA=mo,Excellent site,5,0,75.02,2021-09-04 11:13:41,,
1050,gp:AOqpTOF4jMOUwscuvA2VZZxhbduc7APvClsYdiM12QRzyNSTUXUnvrJg0Z52wnQGu77tiuKVlbpmID4kC0RA6A,Frank Howe,https://play-lh.googleusercontent.com/a/AATXAJxS59zjonKB1JZbimmF5fYDJH40H_3AX8YAWep-=mo,Very easy from this tablet but a bit more complicated from my mobile phone.,5,0,75.02,2021-09-04 10:20:39,,
1051,gp:AOqpTOFVKFa45Io643GvOwn_ZxoKOecyiij0XNRDrl8flbxoZFPzfzKU0VUho5b3u88nzO6WK58-20Ka1YDQbA,aarron fordyce,https://play-lh.googleusercontent.com/a-/AOh14GhpvnsTvEY8F7dzVsP4RJg0T5L-_mNg5iqlTbnr8g,"Fingerprint login needs a longer cooldown and is somehow more specific with the fingerprint than my phone home lock, Let us have a longer cooldown and have the scanning be more to the quality of the phone.",2,0,75.02,2021-09-04 10:07:28,,
1052,gp:AOqpTOHHTG-dc_9DZMR2cH1QL4aaX03oJSs89cr7yxrvStum-D2k_Jwm48WgzSjWsAZQnWxj-_GzooCEyErA-Q,rik nuge,https://play-lh.googleusercontent.com/a/AATXAJyiKQ_eniIoFPIBotdBwmO3mHean9EA9bSoDYW3=mo,Excellent!,5,0,52.03,2021-09-04 08:50:20,,
1053,gp:AOqpTOGSUThA9v0G7l0mIhulQqfv8QaEIaVZ2-An-ubm2m7w_a2iUjfJ0gl9sXug8WF_KA8QFJOJ50kCpFqfIA,Mick Thomson,https://play-lh.googleusercontent.com/a/AATXAJwnQXKn9_zXXr5-G1zShrZT3aFQC7bKvS7cDUZ2=mo,No complaints,5,0,75.02,2021-09-03 22:47:47,,
1054,gp:AOqpTOEz9SuhaW0KeEaR4Hyd93HxPb0p9TWWYCEjRQ4LTZdji7QaxYB3A2HsP5Nzl9JupxO7ZrCBYxIlGdLGxg,Stuart James,https://play-lh.googleusercontent.com/a/AATXAJzWm7QA9VSvIY6Z4LCvy2IIWTf5sxda5w-t71CF=mo,Works very well,5,0,,2021-09-03 19:57:41,,
1055,gp:AOqpTOGOYcJS542wkGWuMRXn_8XaKoVeFZroYs3M99DkbvAs2mfpx7JLtKO99VSEkor00Iq44xbvnZFoYjycoA,Jody Gillanders,https://play-lh.googleusercontent.com/a-/AOh14GhDqBv9pJEdfILBAEPbb1cVgz47oy6IKVn3bpmhuQ,"Love it, so helpful & handy!!!",5,0,75.02,2021-09-03 16:24:51,,
1056,gp:AOqpTOFSCNeH_TbT9fj2kYImXkAg_5fZfVN-E6Iosxq9R0GBMEJjLlfAK9M6abyfxZPVmszmvrM3Jnl-zdRWdw,Crystal Bain,https://play-lh.googleusercontent.com/a-/AOh14GispigP7iz9zZdomhwaHmbv2PDJEi-kx4YBpmOQPQ,Had a couple of problems but not to many. Good app 👍,4,0,75.02,2021-09-03 14:38:58,,
1057,gp:AOqpTOGRoDGFbf-BYYkbfwvYgGqkPAXHEu671sS71Hv4irHIbRuzoUEenfYhQzltrjtDKb_-4bTfpzRybXAUHw,bin pong,https://play-lh.googleusercontent.com/a/AATXAJySTpPFazM11CZhnETrw3dgL2ZjnkqdqxeXrX5U=mo,getting there,4,0,75.02,2021-09-03 13:05:09,,
1058,gp:AOqpTOGHrjSfQGbgw1Ywiyfw_qzxoVjbDZlXDQ7LHB8GIAlvnJIIazz1CsrV1JqfeluT9olOfghc6Ejt-OEA_A,Sam Heaney,https://play-lh.googleusercontent.com/a/AATXAJyVAhZx28yN0Yb6OmfAfaaWE5tE99SFXINd5ZTQ=mo,"Works well, even for elderly customers who are not particularly tech-savvy.",5,0,75.02,2021-09-03 12:47:38,,
