,review,userName,title,date,developerResponse,isEdited,rating
1092,I find this app very useful and easy,Er214,Very useful,2018-03-19 21:28:59,"{'id': 2904588, 'body': 'Thanks for the feedback', 'modified': '2018-03-22T21:05:31Z'}",False,5
1093,"Great banking app and it works like a charm whenever I use it! 
Well done! ⭐️⭐️⭐️⭐️⭐️",Brandyandcoke,Brilliant banking app,2017-10-24 22:36:31,,False,5
1094,Best banking app I’ve used and a great bank,Tambo13,Banking app,2021-11-04 15:42:09,,False,5
1095,Really easy to use very helpful app,offthehookhairdesign,Great app,2021-03-20 11:25:59,,False,5
1096,Easy to use safe appt,lothlorien01,Easy to use,2020-09-25 09:54:16,,False,5
1097,So easy to use and security is second to none,gonsalez 1999,Mrs W,2019-06-13 08:09:36,,False,5
1098,"Every single time you update this app, it kicks me out and and unregistered my finger print. I can’t remember information that well and keep having to go through security processes to reset.",mrdeaconwoodside,Details,2019-08-16 07:33:37,,False,1
1099,"Stop asking irritating questions when I am trying to bank !
When I do feedback you dont listen 
So dont believe this matters to you at all 
So stop asking me what I think then ignoring what I think",vintageoldgrumpy,Annoying surveys,2019-07-03 15:20:05,"{'id': 10069173, 'body': ""Hey there. We're really sorry to hear that you feel we're ignoring what you're saying. I can guarantee we definitely are reading every single piece of feedback left in those the surveys, and driving the conversations to help get what our customers want, prioritised. The app store, our mailbox and those surveys are hugely important to us as it is through those channels, we know what you want delivered and what areas/features need more attention. Thank you for your patience! Ankit"", 'modified': '2019-08-08T08:59:55Z'}",False,1
1100,Once set up very easy and handy to use Love it,ritapakora,App,2019-03-04 14:51:46,"{'id': 7694958, 'body': 'Thanks for the review!', 'modified': '2019-03-12T15:31:57Z'}",False,5
1101,User friendly. Rapid transfers. Would recommend.,Jamesybershty,Great App,2018-08-05 13:00:36,,False,5
1102,"Intuitive user experience, simple interface and secure.",Snowdog007,Best banking app by far,2018-10-15 06:42:50,"{'id': 5558481, 'body': ""Hi, thanks for leaving us a review. We're glad to hear you like the app. Simon."", 'modified': '2018-10-18T11:00:07Z'}",False,4
1103,Far superior to the royal bank!,Keef da beef,Keith,2021-05-24 15:09:43,,False,5
1104,"Does what I need it to do - good app, no problems whatsoever in comparison to previous versions",Stewartie Mac,Excellent update,2018-01-30 21:27:31,"{'id': 2455937, 'body': 'Thanks for the great feedback', 'modified': '2018-01-31T10:24:48Z'}",False,4
1105,Well done for efficiency .,chrissyemm,Great Service,2020-08-05 15:41:27,,False,5
1106,Ease of use 10 out of 10,The fore man.,Great app.,2020-04-15 22:43:56,,False,5
1107,"This app does not allow a jailbroken device to use their app could they state the reason why, what is actually wrong with jailbreaking absolutely nothing!",Christopher Philps,Stop Blocking Jailbroken phones,2020-05-13 13:21:17,,False,1
1108,Very easy to use and reliable app.,Jasperktm,Easy!,2019-03-04 13:27:17,"{'id': 7694959, 'body': 'Thanks for the review!', 'modified': '2019-03-12T15:32:03Z'}",False,5
1109,Quite often you can’t get logged in.,Teadarling,Temperamental access,2019-11-27 22:03:24,,False,3
1110,"The new update on this app is very poor the previous version was a much better option 
Disappointed with this and unlikely to be using it",Pioneer3621,Update poor,2019-08-24 22:38:56,,False,1
1111,"So useful!
Works really well👍",1grumph,Very user friendly App.,2018-11-19 11:08:57,,False,5
1112,A great app for non tech savvy people like my self.,Ifty 1,Simple secure and convenient,2018-06-22 22:16:47,,False,5
1113,It makes life so easy with Internet banking I love it,Eddon35,Love the app,2017-10-17 02:10:12,,False,5
1114,It’s a very easy app to negotiate. Very simple,Otchen82,Simple,2021-06-18 17:20:12,,False,5
1115,So handy and easy to use.,jill05719./,Bank of Scotland app,2019-02-16 10:56:38,,False,5
1116,The cheque imaging tool is very poor and doesn’t work most of the time.,Shaid M,Cheque Imaging poor,2020-10-28 09:30:18,,False,3
1117,Self explanatory above,aaaasawà,Great App but lacking of customer rewards,2018-10-04 09:49:51,"{'id': 5402572, 'body': ""Hi, thanks for leaving us a review. We're glad to hear you like the app. We are always looking at ways to improve the App and your feedback is appreciated. Simon"", 'modified': '2018-10-08T10:54:26Z'}",False,5
1118,Does the job perfectly,DeeDeeDee21212,Great,2017-09-15 20:04:41,,False,5
1119,"I want to see my balance or send a payment, stop showing me ads to different products you offer.",ISIS=ISRAELsecret IntelService,Stop pushing ads,2022-01-06 09:26:44,,False,1
1120,Excellent service,Chip@22,Thanks,2021-08-26 16:40:03,,False,5
1121,A brilliant app greatly improved over the years!,Sol 7,BOS App,2019-06-15 11:58:09,,False,5
1122,Can’t open app at least 50% of time since last update.  Been weeks now.,bigmckay,Log in problems,2020-10-24 21:59:40,,False,1
1123,Online banking is so easy to do and keeps check on finances,gilschy 5,Claire,2019-10-26 10:47:27,,False,4
1124,Simple and secure app... that is all I need and this is exactly what this app delivers. :-),oldmanlawlor,Simple,2017-11-24 07:27:52,"{'id': 1854733, 'body': 'Thanks for the great feedback!', 'modified': '2017-11-27T08:51:02Z'}",False,5
1125,"Fab App. Can do everything I need, and a doddle to use. Great layout.",SirFin,Brilliant,2017-09-02 10:59:18,,False,5
1126,Is a fab thing to have. Especially in this crisis. Thank you BOS,HOOPY HUDDLE HOUMD,John Hughes,2020-05-29 06:55:42,,False,5
1127,Thanks to the branch staff and a great and easy online offering,BlueBobby1972,Feedback,2021-11-15 23:52:19,,False,4
1128,Banking at any time! Wonderful,Ruchhill,Convenience,2019-12-07 00:13:59,,False,5
1129,"Been terrible, app keeps crashing, so much hassle having to delete and then download again",kath@6827,Mobile App,2020-04-15 00:55:40,,False,1
1130,"Easy to use and great on the go 
I use every day",Kev 1983,Best app,2019-10-13 08:16:29,,False,5
1131,Very fast and easy to use,babylonlion,Fast & easy,2018-10-25 16:27:00,"{'id': 5674398, 'body': ""Hi, thanks for leaving us a review. We're glad to hear you like the app. Simon."", 'modified': '2018-10-26T14:50:44Z'}",False,5
1132,Have banked with Bank of Scotland for over forty years. What has my loyalty got me? You’ve taken a derisory ISA rate of 0.35% and REDUCED it to a pitiful 0.2% Clearly you have no need for my hard earned cash so it will be going somewhere it’s more appreciated.,unappreciated12345,Interest rates,2019-07-12 07:33:59,,False,1
1133,Best bank ever!! Left TSB as they are shocking! I can even scan cheques on this app!,gajdhsyywv,Perfect,2018-06-27 16:32:14,,False,5
1134,I’d be lost without this app great no issues at all,Caggie 659,Great app,2017-12-19 10:27:38,,False,5
1135,Does all u need to do with online banking,robb1212,Great app,2017-08-17 09:44:10,,False,5
1136,"Love my app saves so much time 
Well secured",marydoll1952,BoS app,2021-11-10 20:10:21,,False,5
1137,Fantastic s,ICW-Nicky,Amazing service,2021-07-14 15:05:08,,False,5
1138,New logout screen shows personal details which I am not happy with.,Rob44H,New login screen.,2021-11-04 18:05:20,,False,2
1139,"Been locking my account now for 7yrs every 2nd month when I go to work abroad
Was told it’s my fault for working in the desert.
Soon to close all my accounts with BOS",Hannolly,Online banking,2021-09-27 19:24:12,,False,1
1140,Does exactly as it should - well done BOS,yyytttrrrecc,Perfect App,2021-02-08 22:58:39,,False,5
1141,So easy and quick to use,jackie paterson,Mrs Paterson,2020-12-30 07:24:46,,False,5
1142,"Very happy today, thanks",tiny6footer,Good service,2021-01-26 17:25:51,,False,4
1143,Reliable and fast.,Johnman27382937,Good app,2020-11-10 18:21:51,,False,5
1144,Great bank app. So simple and easy to use.,Carol from Glasgow,BOS app,2020-10-13 16:37:13,,False,5
1145,Great easy to use app. Ideal for managing money on the go.,Carringtonsmythe,Bank of Scotland app,2018-12-28 16:47:34,,False,5
1146,"Great and easy to use anywhere, anytime. Perfect. Thanks",alzab,Excellent,2020-10-01 16:52:39,,False,4
1147,"Latest update seems to have removed Mobile Cheque deposit. This was very useful and a great time saver. Why has it been removed?

Tried to reinstall. Still no Mobile Cheque. I can’t even review previous Mobile Cheque deposits, though I can see them as deposits!

Your app information clearly states Mobile Cheque. (deposit a Cheque) as a feature of the app - it isn’t. 

Malcolm",msmuir,Mobile Cheque gone,2019-03-17 23:52:51,"{'id': 7781448, 'body': 'Hello, the cheque deposit feature was temporarily down yesterday. It is back in the app now. Apologies for the inconvenience caused.', 'modified': '2019-03-18T09:46:37Z'}",False,1
1148,I am very happy to use this app,kmanat,Very good app and service,2018-08-16 09:46:49,"{'id': 5038240, 'body': ""Hi, thanks for leaving us a review. We're glad to hear you like the app. Simon."", 'modified': '2018-09-13T15:58:57Z'}",False,5
1149,Best app on my phone ever,Patsy's 1,5 star,2021-01-24 18:29:52,,False,5
1150,"Functionality is great, but why in the recent update has the design and usability gone backwards?!",Banking app user 3,Recent UX/design update shocking,2018-05-13 09:19:56,"{'id': 3457023, 'body': ""Hi, sorry to hear you're not liking the new updated version of the app. We're planning other interface changes which will land later in the year so keep an eye out. I'll ensure these comments are recorded. Anthony."", 'modified': '2018-05-14T09:50:56Z'}",False,3
1151,"Not a bad app, but doesn't update quickly when Apple update.",Ap22222,Doesn't update to apple IOS,2017-09-05 17:41:04,,False,3
1152,Weekly IT issues! Time to move to a provider whom can manage there IT platform,Jwilson76,Worst bank for IT issues,2021-07-19 11:15:19,"{'id': 24091852, 'body': ""I'm really sorry to hear you're having trouble logging on to our app. We're aware of an issue impacting some customers and are working to fix this. In the meantime, deleting and re-installing the app on your device should resolve the problem. ~ Emma"", 'modified': '2021-07-23T12:23:30Z'}",False,1
1153,I am not able to use app on Wi-Fi. It works on wired connection or phone’s data.,Saughs,App problem,2021-05-01 15:53:01,,False,2
1154,Non existent been a customer over 50 years service all time low tried to send but won’t accept name  need I say more !!!!,its no funny,Service,2021-03-01 14:15:12,,False,1
1155,Banking is relatively easy with yourselves,garyballoch,Bank of Scotland,2020-11-17 19:48:10,,False,5
1156,Often experiences technical issues so I’m unable to check my account or carry out actions. Very frustrating.,Andrew Foxton,Bank of Scotland app,2021-01-12 08:36:47,,False,1
1157,Great app to use,Ross1234567,Easy to use,2020-11-05 21:10:05,,False,5
1158,"Great app, straight forward.",Galzy12003,Helpful,2020-02-27 20:14:52,,False,5
1159,Does what it says it’s supposed to.  Liking the new design.,ajdroo92,Good App,2020-01-19 18:42:03,,False,5
1160,Easy to use and convenient.,flower lassie,Great App.,2019-11-02 13:46:09,,False,5
1161,Just like magic money moved everybody happy,piperboo88,Thanks,2019-11-28 20:33:54,,False,4
1162,Stop interrupting my transactions by asking me to rate you in the middle of paying for things . It’s very disruptive.,westwatcher,Stop interrupting,2019-11-21 21:41:34,,False,3
1163,Love this app,nikm1970,Great app don’t know what i done without it,2019-10-11 11:03:58,,False,5
1164,Excellent service,Bluebell Maggie,Bank of Scotland,2018-08-30 08:57:18,"{'id': 5038201, 'body': ""Hi, thanks for leaving us a review. We're glad to hear you like the app. Simon."", 'modified': '2018-09-13T15:55:41Z'}",False,5
1165,"I have lost total respect from the unreciprocated customer loyalty  for lloyds group

And with no credit card or viable interest options   BoS “private” bank   Nothing polite is remotely possible",Frust-0-rated,Lloyds group “by your side”  yup with o.2%gross thieving hands in customers pockets,2018-11-08 18:27:12,,False,1
1166,Very clear and functional.,bangface,Excellent app,2017-12-29 08:58:05,,False,5
1167,"Opened a basic bank account(all they would give me) on my return from being in Canada for 5 years. No contactless card, can’t use at petrol stations which are not maned. Absolute joke",Scotland1234567890,Crap,2018-08-25 07:11:54,,False,1
1168,Does what it says on the tin,bazbhoy1888,Quality app,2017-11-22 00:46:45,"{'id': 1819652, 'body': 'Thanks for the great review, Anthony.', 'modified': '2017-11-22T09:43:12Z'}",False,5
1169,So easy and convenient,wulliemc,Lesley,2022-01-25 20:45:31,,False,5
1170,Quick and easy . Takes the way l like it.,morgy bhoy,Mr m morgan,2020-01-05 19:58:04,,False,5
1171,Apps is either not working or working but cant make payments.. rubbish,JJJJ199222,Not recommended,2020-11-29 14:08:15,,False,2
1172,Good and enjoyable friendly bank,bonney for bikes,Banking,2020-02-14 16:43:41,,False,4
1173,So easy and simple to use,hammy para,W hamilton,2019-09-21 19:34:54,,False,5
